epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,45667.3,1.04022,0.73423,1.04105,0.74542,0.61884,0.67694,0.45611,1.1154,2.76863,1.06769,0.004357,0.004357,0.004357
173,45931.5,1.03506,0.73449,1.03795,0.74939,0.61878,0.67804,0.45709,1.11412,2.75603,1.06669,0.004324,0.004324,0.004324
174,46197.2,1.03267,0.72553,1.03403,0.75427,0.61914,0.67937,0.45848,1.1124,2.74355,1.06583,0.004291,0.004291,0.004291
175,46461.5,1.02694,0.72451,1.03566,0.75369,0.62021,0.68022,0.45949,1.11138,2.73286,1.06521,0.004258,0.004258,0.004258
176,46726,1.0268,0.72081,1.03497,0.75383,0.62102,0.6807,0.46055,1.10995,2.72668,1.064,0.004225,0.004225,0.004225
177,46991,1.02643,0.72198,1.03334,0.75699,0.61941,0.68159,0.46163,1.10801,2.71906,1.06305,0.004192,0.004192,0.004192
178,47257,1.02109,0.71498,1.03149,0.75864,0.61994,0.682,0.46227,1.10645,2.70984,1.06227,0.004159,0.004159,0.004159
179,47521.7,1.01534,0.71033,1.02726,0.75971,0.62127,0.68362,0.46337,1.10493,2.69969,1.06123,0.004126,0.004126,0.004126
180,47783.5,1.01332,0.7071,1.02714,0.75817,0.62417,0.68474,0.4643,1.10397,2.69224,1.06043,0.004093,0.004093,0.004093
181,48043.6,1.01219,0.70331,1.02908,0.76107,0.62327,0.68611,0.46537,1.10312,2.68578,1.05988,0.00406,0.00406,0.00406
182,48308,1.01292,0.70505,1.02644,0.75829,0.62679,0.68696,0.46626,1.10248,2.6776,1.05924,0.004027,0.004027,0.004027
183,48574.6,1.01356,0.70665,1.02529,0.76031,0.62819,0.68783,0.46726,1.10121,2.67247,1.05791,0.003994,0.003994,0.003994
184,48840.3,1.00317,0.6968,1.02258,0.76068,0.62862,0.68852,0.46828,1.10001,2.66333,1.05712,0.003961,0.003961,0.003961
185,49104.5,1.00242,0.69343,1.02034,0.76285,0.62928,0.68932,0.46915,1.09871,2.65485,1.05639,0.003928,0.003928,0.003928
186,49370.9,0.99725,0.68941,1.01853,0.76692,0.62913,0.69008,0.47003,1.09718,2.65485,1.05468,0.003895,0.003895,0.003895
