epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,14320,1.30209,1.64252,1.25431,0.42966,0.35791,0.32389,0.16031,1.33394,5.82071,1.27568,0.00673425,0.00673425,0.00673425
167,14406.9,1.28326,1.63522,1.24515,0.42838,0.35751,0.32361,0.16016,1.33486,5.80234,1.27628,0.00671446,0.00671446,0.00671446
168,14492.6,1.28573,1.62445,1.25014,0.43335,0.35646,0.32413,0.16039,1.3351,5.7856,1.27614,0.00669467,0.00669467,0.00669467
169,14578,1.28038,1.63361,1.2458,0.43508,0.35631,0.32394,0.16058,1.33507,5.77901,1.27596,0.00667488,0.00667488,0.00667488
170,14665.2,1.28254,1.63037,1.25103,0.43797,0.35573,0.3244,0.16086,1.33399,5.76919,1.27596,0.00665508,0.00665508,0.00665508
171,14751.5,1.27609,1.61775,1.24437,0.43081,0.35785,0.32457,0.16075,1.33348,5.76576,1.2755,0.00663529,0.00663529,0.00663529
172,14837.3,1.27665,1.62491,1.24065,0.43219,0.35851,0.32481,0.16109,1.333,5.75388,1.27528,0.0066155,0.0066155,0.0066155
173,14923.9,1.28711,1.62409,1.23694,0.43144,0.35808,0.32425,0.16063,1.33338,5.73019,1.27485,0.00659571,0.00659571,0.00659571
174,15009.9,1.28735,1.62809,1.2456,0.43593,0.35853,0.32438,0.16102,1.3333,5.71001,1.27447,0.00657591,0.00657591,0.00657591
175,15096,1.26864,1.6055,1.23383,0.43658,0.35841,0.32444,0.16112,1.33452,5.68612,1.27587,0.00655612,0.00655612,0.00655612
176,15181.8,1.26438,1.59262,1.23264,0.43115,0.36089,0.32394,0.16103,1.33495,5.66863,1.27547,0.00653633,0.00653633,0.00653633
177,15267.9,1.26574,1.57962,1.22691,0.43374,0.35921,0.32364,0.16141,1.33507,5.67146,1.27569,0.00651654,0.00651654,0.00651654
178,15353.4,1.26262,1.59118,1.22354,0.42206,0.36256,0.32242,0.16132,1.33512,5.65564,1.27606,0.00649675,0.00649675,0.00649675
179,15439.3,1.24966,1.56672,1.21995,0.43466,0.35459,0.32224,0.16125,1.33513,5.65049,1.27565,0.00647695,0.00647695,0.00647695
