epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,13014.9,1.34658,1.4005,1.26014,0.47394,0.25841,0.23714,0.11746,1.76735,3.90481,1.50992,0.00453258,0.00453258,0.00453258
162,13095.1,1.33418,1.39625,1.26416,0.4761,0.25895,0.23695,0.11734,1.76823,3.90518,1.51091,0.00448106,0.00448106,0.00448106
163,13174.6,1.34455,1.38278,1.25961,0.4645,0.25892,0.23685,0.11727,1.76839,3.90832,1.51121,0.0044296,0.0044296,0.0044296
164,13256,1.33111,1.37838,1.25951,0.46198,0.25819,0.23705,0.11748,1.7684,3.91166,1.51171,0.00437821,0.00437821,0.00437821
165,13334.8,1.33829,1.351,1.25855,0.45808,0.25701,0.23633,0.11728,1.77,3.90874,1.5139,0.00432689,0.00432689,0.00432689
166,13414.8,1.32834,1.37964,1.25159,0.46126,0.25795,0.23612,0.11714,1.77117,3.90986,1.51499,0.00427565,0.00427565,0.00427565
167,13495.5,1.33272,1.37071,1.25443,0.46276,0.25673,0.23642,0.11715,1.77206,3.91659,1.51607,0.00422449,0.00422449,0.00422449
168,13576.8,1.3262,1.3676,1.25323,0.46969,0.25345,0.2357,0.1172,1.77966,3.92045,1.52193,0.00417343,0.00417343,0.00417343
169,13657.8,1.31688,1.35426,1.25036,0.47248,0.25113,0.23554,0.11699,1.77982,3.91907,1.52198,0.00412246,0.00412246,0.00412246
170,13736.5,1.31011,1.33234,1.24065,0.47345,0.25054,0.23518,0.1169,1.78087,3.92207,1.52228,0.0040716,0.0040716,0.0040716
171,13816.1,1.30734,1.33611,1.23537,0.47193,0.25105,0.23486,0.11683,1.78077,3.92515,1.5229,0.00402084,0.00402084,0.00402084
172,13896.5,1.29902,1.33444,1.23703,0.47734,0.25192,0.23472,0.11677,1.78107,3.92768,1.52245,0.00397019,0.00397019,0.00397019
173,13976.7,1.2957,1.32683,1.23604,0.47568,0.25176,0.23465,0.11671,1.78148,3.92897,1.52322,0.00391966,0.00391966,0.00391966
174,14056.7,1.30706,1.32509,1.23884,0.47196,0.2511,0.23428,0.11663,1.7816,3.92125,1.52317,0.00386926,0.00386926,0.00386926
